order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
9148,4012,09-03-2023,13:17:54,105,105,Mac & Cheese,American,7
9149,4012,09-03-2023,13:17:54,114,114,Potstickers,Asian,9
9150,4013,09-03-2023,13:31:53,101,101,Hamburger,American,12.95
9151,4013,09-03-2023,13:31:53,124,124,Spaghetti,Italian,14.5
9152,4014,09-03-2023,13:39:39,101,101,Hamburger,American,12.95
9153,4014,09-03-2023,13:39:39,102,102,Cheeseburger,American,13.95
9154,4014,09-03-2023,13:39:39,104,104,Veggie Burger,American,10.5
9155,4014,09-03-2023,13:39:39,108,108,Tofu Pad Thai,Asian,14.5
9156,4014,09-03-2023,13:39:39,110,110,Pork Ramen,Asian,17.95
9157,4014,09-03-2023,13:39:39,117,117,Chicken Burrito,Mexican,12.95
9158,4014,09-03-2023,13:39:39,129,129,Mushroom Ravioli,Italian,15.5
9159,4014,09-03-2023,13:39:39,113,113,Edamame,Asian,5
9160,4014,09-03-2023,13:39:39,121,121,Cheese Quesadillas,Mexican,10.5
9161,4014,09-03-2023,13:39:39,105,105,Mac & Cheese,American,7
9162,4014,09-03-2023,13:39:39,122,122,Chips & Salsa,Mexican,7
9163,4014,09-03-2023,13:39:39,106,106,French Fries,American,7
9164,4015,09-03-2023,14:05:48,101,101,Hamburger,American,12.95
9165,4015,09-03-2023,14:05:48,116,116,Steak Tacos,Mexican,13.95
9166,4015,09-03-2023,14:05:48,108,108,Tofu Pad Thai,Asian,14.5
9167,4015,09-03-2023,14:05:48,124,124,Spaghetti,Italian,14.5
9168,4015,09-03-2023,14:05:48,105,105,Mac & Cheese,American,7
9169,4015,09-03-2023,14:05:48,122,122,Chips & Salsa,Mexican,7
9170,4016,09-03-2023,14:09:30,122,122,Chips & Salsa,Mexican,7
9171,4016,09-03-2023,14:09:30,114,114,Potstickers,Asian,9
9172,4017,09-03-2023,14:20:15,109,109,Korean Beef Bowl,Asian,17.95
9173,4018,09-03-2023,14:46:33,106,106,French Fries,American,7
9174,4019,09-03-2023,14:55:28,109,109,Korean Beef Bowl,Asian,17.95
9175,4020,09-03-2023,15:30:34,123,123,Chips & Guacamole,Mexican,9
9176,4020,09-03-2023,15:30:34,123,123,Chips & Guacamole,Mexican,9
9177,4021,09-03-2023,15:39:32,104,104,Veggie Burger,American,10.5
9178,4021,09-03-2023,15:39:32,110,110,Pork Ramen,Asian,17.95
9179,4021,09-03-2023,15:39:32,110,110,Pork Ramen,Asian,17.95
9180,4021,09-03-2023,15:39:32,117,117,Chicken Burrito,Mexican,12.95
9181,4022,09-03-2023,16:15:29,105,105,Mac & Cheese,American,7
9182,4022,09-03-2023,16:15:29,131,131,Chicken Parmesan,Italian,17.95
9183,4023,09-03-2023,16:18:37,126,126,Fettuccine Alfredo,Italian,14.5
9184,4023,09-03-2023,16:18:37,119,119,Chicken Torta,Mexican,11.95
9185,4023,09-03-2023,16:18:37,123,123,Chips & Guacamole,Mexican,9
9186,4024,09-03-2023,16:26:31,108,108,Tofu Pad Thai,Asian,14.5
9187,4025,09-03-2023,16:38:56,103,103,Hot Dog,American,9
9188,4025,09-03-2023,16:38:56,117,117,Chicken Burrito,Mexican,12.95
9189,4025,09-03-2023,16:38:56,127,127,Meat Lasagna,Italian,17.95
9190,4026,09-03-2023,16:46:41,105,105,Mac & Cheese,American,7
9191,4026,09-03-2023,16:46:41,131,131,Chicken Parmesan,Italian,17.95
9192,4027,09-03-2023,16:50:50,108,108,Tofu Pad Thai,Asian,14.5
9193,4027,09-03-2023,16:50:50,128,128,Cheese Lasagna,Italian,15.5
9194,4027,09-03-2023,16:50:50,132,132,Eggplant Parmesan,Italian,16.95
9195,4028,09-03-2023,17:04:08,102,102,Cheeseburger,American,13.95
9196,4029,09-03-2023,17:08:55,126,126,Fettuccine Alfredo,Italian,14.5
9197,4029,09-03-2023,17:08:55,132,132,Eggplant Parmesan,Italian,16.95
9198,4030,09-03-2023,17:10:40,107,107,Orange Chicken,Asian,16.5
9199,4030,09-03-2023,17:10:40,125,125,Spaghetti & Meatballs,Italian,17.95
9200,4031,09-03-2023,17:26:17,107,107,Orange Chicken,Asian,16.5
9201,4031,09-03-2023,17:26:17,124,124,Spaghetti,Italian,14.5
9202,4031,09-03-2023,17:26:17,109,109,Korean Beef Bowl,Asian,17.95
9203,4032,09-03-2023,17:40:50,120,120,Steak Torta,Mexican,13.95
9204,4032,09-03-2023,17:40:50,106,106,French Fries,American,7
9205,4033,09-03-2023,17:43:46,105,105,Mac & Cheese,American,7
9206,4034,09-03-2023,17:48:17,109,109,Korean Beef Bowl,Asian,17.95
9207,4034,09-03-2023,17:48:17,129,129,Mushroom Ravioli,Italian,15.5
9208,4034,09-03-2023,17:48:17,113,113,Edamame,Asian,5
9209,4034,09-03-2023,17:48:17,114,114,Potstickers,Asian,9
9210,4035,09-03-2023,17:54:50,124,124,Spaghetti,Italian,14.5
9211,4035,09-03-2023,17:54:50,131,131,Chicken Parmesan,Italian,17.95
9212,4036,09-03-2023,17:56:04,102,102,Cheeseburger,American,13.95
9213,4036,09-03-2023,17:56:04,103,103,Hot Dog,American,9
9214,4036,09-03-2023,17:56:04,125,125,Spaghetti & Meatballs,Italian,17.95
9215,4036,09-03-2023,17:56:04,105,105,Mac & Cheese,American,7
9216,4037,09-03-2023,18:01:34,101,101,Hamburger,American,12.95
9217,4037,09-03-2023,18:01:34,125,125,Spaghetti & Meatballs,Italian,17.95
9218,4037,09-03-2023,18:01:34,126,126,Fettuccine Alfredo,Italian,14.5
9219,4037,09-03-2023,18:01:34,113,113,Edamame,Asian,5
9220,4038,09-03-2023,18:04:03,130,130,Shrimp Scampi,Italian,19.95
9221,4038,09-03-2023,18:04:03,114,114,Potstickers,Asian,9
9222,4039,09-03-2023,18:13:22,118,118,Steak Burrito,Mexican,14.95
9223,4040,09-03-2023,18:31:54,111,111,California Roll,Asian,11.95
9224,4040,09-03-2023,18:31:54,118,118,Steak Burrito,Mexican,14.95
9225,4041,09-03-2023,18:33:34,107,107,Orange Chicken,Asian,16.5
9226,4042,09-03-2023,18:37:43,102,102,Cheeseburger,American,13.95
9227,4042,09-03-2023,18:37:43,129,129,Mushroom Ravioli,Italian,15.5
9228,4043,09-03-2023,18:37:57,101,101,Hamburger,American,12.95
9229,4044,09-03-2023,18:59:49,107,107,Orange Chicken,Asian,16.5
9230,4044,09-03-2023,18:59:49,104,104,Veggie Burger,American,10.5
9231,4045,09-03-2023,19:07:54,111,111,California Roll,Asian,11.95
9232,4045,09-03-2023,19:07:54,119,119,Chicken Torta,Mexican,11.95
9233,4046,09-03-2023,19:19:40,102,102,Cheeseburger,American,13.95
9234,4046,09-03-2023,19:19:40,109,109,Korean Beef Bowl,Asian,17.95
9235,4047,09-03-2023,19:41:26,103,103,Hot Dog,American,9
9236,4048,09-03-2023,19:42:52,115,115,Chicken Tacos,Mexican,11.95
9237,4048,09-03-2023,19:42:52,108,108,Tofu Pad Thai,Asian,14.5
9238,4048,09-03-2023,19:42:52,109,109,Korean Beef Bowl,Asian,17.95
9239,4048,09-03-2023,19:42:52,114,114,Potstickers,Asian,9
9240,4049,09-03-2023,20:22:42,115,115,Chicken Tacos,Mexican,11.95
9241,4049,09-03-2023,20:22:42,125,125,Spaghetti & Meatballs,Italian,17.95
9242,4049,09-03-2023,20:22:42,118,118,Steak Burrito,Mexican,14.95
9243,4050,09-03-2023,20:23:00,124,124,Spaghetti,Italian,14.5
9244,4051,09-03-2023,20:28:51,101,101,Hamburger,American,12.95
9245,4051,09-03-2023,20:28:51,107,107,Orange Chicken,Asian,16.5
9246,4051,09-03-2023,20:28:51,113,113,Edamame,Asian,5
9247,4051,09-03-2023,20:28:51,106,106,French Fries,American,7
9248,4052,09-03-2023,20:51:47,108,108,Tofu Pad Thai,Asian,14.5
9249,4052,09-03-2023,20:51:47,124,124,Spaghetti,Italian,14.5
9250,4053,09-03-2023,21:23:40,117,117,Chicken Burrito,Mexican,12.95
9251,4054,09-03-2023,21:39:28,121,121,Cheese Quesadillas,Mexican,10.5
9252,4055,09-03-2023,21:58:39,116,116,Steak Tacos,Mexican,13.95
9253,4055,09-03-2023,21:58:39,113,113,Edamame,Asian,5
9254,4055,09-03-2023,21:58:39,122,122,Chips & Salsa,Mexican,7
9255,4056,10-03-2023,11:25:36,108,108,Tofu Pad Thai,Asian,14.5
9256,4056,10-03-2023,11:25:36,109,109,Korean Beef Bowl,Asian,17.95
9257,4056,10-03-2023,11:25:36,119,119,Chicken Torta,Mexican,11.95
9258,4056,10-03-2023,11:25:36,106,106,French Fries,American,7
9259,4057,10-03-2023,11:28:54,101,101,Hamburger,American,12.95
9260,4057,10-03-2023,11:28:54,109,109,Korean Beef Bowl,Asian,17.95
9261,4058,10-03-2023,11:36:03,108,108,Tofu Pad Thai,Asian,14.5
9262,4058,10-03-2023,11:36:03,125,125,Spaghetti & Meatballs,Italian,17.95
9263,4058,10-03-2023,11:36:03,106,106,French Fries,American,7
9264,4059,10-03-2023,12:06:00,104,104,Veggie Burger,American,10.5
9265,4060,10-03-2023,12:25:20,103,103,Hot Dog,American,9
9266,4060,10-03-2023,12:25:20,110,110,Pork Ramen,Asian,17.95
9267,4060,10-03-2023,12:25:20,105,105,Mac & Cheese,American,7
9268,4060,10-03-2023,12:25:20,122,122,Chips & Salsa,Mexican,7
9269,4061,10-03-2023,12:27:06,102,102,Cheeseburger,American,13.95
9270,4062,10-03-2023,12:29:59,125,125,Spaghetti & Meatballs,Italian,17.95
9271,4063,10-03-2023,12:34:52,109,109,Korean Beef Bowl,Asian,17.95
9272,4063,10-03-2023,12:34:52,110,110,Pork Ramen,Asian,17.95
9273,4063,10-03-2023,12:34:52,113,113,Edamame,Asian,5
9274,4064,10-03-2023,12:39:50,104,104,Veggie Burger,American,10.5
9275,4064,10-03-2023,12:39:50,124,124,Spaghetti,Italian,14.5
9276,4064,10-03-2023,12:39:50,109,109,Korean Beef Bowl,Asian,17.95
9277,4064,10-03-2023,12:39:50,117,117,Chicken Burrito,Mexican,12.95
9278,4064,10-03-2023,12:39:50,113,113,Edamame,Asian,5
9279,4064,10-03-2023,12:39:50,113,113,Edamame,Asian,5
9280,4064,10-03-2023,12:39:50,118,118,Steak Burrito,Mexican,14.95
9281,4064,10-03-2023,12:39:50,121,121,Cheese Quesadillas,Mexican,10.5
9282,4064,10-03-2023,12:39:50,132,132,Eggplant Parmesan,Italian,16.95
9283,4065,10-03-2023,12:47:09,122,122,Chips & Salsa,Mexican,7
9284,4066,10-03-2023,12:50:46,107,107,Orange Chicken,Asian,16.5
9285,4067,10-03-2023,12:53:35,131,131,Chicken Parmesan,Italian,17.95
9286,4068,10-03-2023,12:56:40,107,107,Orange Chicken,Asian,16.5
9287,4068,10-03-2023,12:56:40,103,103,Hot Dog,American,9
9288,4068,10-03-2023,12:56:40,111,111,California Roll,Asian,11.95
9289,4068,10-03-2023,12:56:40,131,131,Chicken Parmesan,Italian,17.95
9290,4069,10-03-2023,13:04:35,125,125,Spaghetti & Meatballs,Italian,17.95
9291,4070,10-03-2023,13:09:33,108,108,Tofu Pad Thai,Asian,14.5
9292,4070,10-03-2023,13:09:33,129,129,Mushroom Ravioli,Italian,15.5
9293,4071,10-03-2023,13:11:32,108,108,Tofu Pad Thai,Asian,14.5
9294,4072,10-03-2023,13:19:51,102,102,Cheeseburger,American,13.95
9295,4072,10-03-2023,13:19:51,108,108,Tofu Pad Thai,Asian,14.5
9296,4072,10-03-2023,13:19:51,127,127,Meat Lasagna,Italian,17.95
9297,4072,10-03-2023,13:19:51,131,131,Chicken Parmesan,Italian,17.95
9298,4073,10-03-2023,13:25:22,125,125,Spaghetti & Meatballs,Italian,17.95
9299,4073,10-03-2023,13:25:22,118,118,Steak Burrito,Mexican,14.95
9300,4073,10-03-2023,13:25:22,132,132,Eggplant Parmesan,Italian,16.95
9301,4074,10-03-2023,13:33:17,106,106,French Fries,American,7
9302,4075,10-03-2023,13:41:38,122,122,Chips & Salsa,Mexican,7
9303,4076,10-03-2023,13:43:55,101,101,Hamburger,American,12.95
9304,4076,10-03-2023,13:43:55,125,125,Spaghetti & Meatballs,Italian,17.95
9305,4077,10-03-2023,13:55:11,104,104,Veggie Burger,American,10.5
9306,4077,10-03-2023,13:55:11,108,108,Tofu Pad Thai,Asian,14.5
9307,4077,10-03-2023,13:55:11,109,109,Korean Beef Bowl,Asian,17.95
9308,4077,10-03-2023,13:55:11,127,127,Meat Lasagna,Italian,17.95
9309,4077,10-03-2023,13:55:11,129,129,Mushroom Ravioli,Italian,15.5
9310,4077,10-03-2023,13:55:11,120,120,Steak Torta,Mexican,13.95
9311,4077,10-03-2023,13:55:11,130,130,Shrimp Scampi,Italian,19.95
9312,4077,10-03-2023,13:55:11,106,106,French Fries,American,7
9313,4077,10-03-2023,13:55:11,132,132,Eggplant Parmesan,Italian,16.95
9314,4078,10-03-2023,14:06:41,125,125,Spaghetti & Meatballs,Italian,17.95
9315,4078,10-03-2023,14:06:41,109,109,Korean Beef Bowl,Asian,17.95
9316,4078,10-03-2023,14:06:41,113,113,Edamame,Asian,5
9317,4078,10-03-2023,14:06:41,132,132,Eggplant Parmesan,Italian,16.95
9318,4079,10-03-2023,14:36:45,101,101,Hamburger,American,12.95
9319,4080,10-03-2023,14:38:10,108,108,Tofu Pad Thai,Asian,14.5
9320,4080,10-03-2023,14:38:10,114,114,Potstickers,Asian,9
9321,4081,10-03-2023,14:41:40,105,105,Mac & Cheese,American,7
9322,4082,10-03-2023,14:53:14,101,101,Hamburger,American,12.95
9323,4082,10-03-2023,14:53:14,112,112,Salmon Roll,Asian,14.95
9324,4083,10-03-2023,14:53:51,108,108,Tofu Pad Thai,Asian,14.5
9325,4083,10-03-2023,14:53:51,130,130,Shrimp Scampi,Italian,19.95
9326,4083,10-03-2023,14:53:51,106,106,French Fries,American,7
9327,4084,10-03-2023,14:56:15,106,106,French Fries,American,7
9328,4085,10-03-2023,14:58:08,129,129,Mushroom Ravioli,Italian,15.5
9329,4086,10-03-2023,15:01:10,128,128,Cheese Lasagna,Italian,15.5
9330,4086,10-03-2023,15:01:10,106,106,French Fries,American,7
9331,4087,10-03-2023,15:42:01,107,107,Orange Chicken,Asian,16.5
9332,4087,10-03-2023,15:42:01,124,124,Spaghetti,Italian,14.5
9333,4087,10-03-2023,15:42:01,105,105,Mac & Cheese,American,7
9334,4088,10-03-2023,15:48:01,112,112,Salmon Roll,Asian,14.95
9335,4088,10-03-2023,15:48:01,114,114,Potstickers,Asian,9
9336,4089,10-03-2023,16:04:11,115,115,Chicken Tacos,Mexican,11.95
9337,4089,10-03-2023,16:04:11,125,125,Spaghetti & Meatballs,Italian,17.95
9338,4089,10-03-2023,16:04:11,117,117,Chicken Burrito,Mexican,12.95
9339,4089,10-03-2023,16:04:11,122,122,Chips & Salsa,Mexican,7
9340,4090,10-03-2023,16:43:06,102,102,Cheeseburger,American,13.95
9341,4090,10-03-2023,16:43:06,105,105,Mac & Cheese,American,7
9342,4091,10-03-2023,16:43:37,126,126,Fettuccine Alfredo,Italian,14.5
9343,4091,10-03-2023,16:43:37,106,106,French Fries,American,7
9344,4092,10-03-2023,16:49:23,125,125,Spaghetti & Meatballs,Italian,17.95
9345,4092,10-03-2023,16:49:23,126,126,Fettuccine Alfredo,Italian,14.5
9346,4093,10-03-2023,17:11:16,108,108,Tofu Pad Thai,Asian,14.5
9347,4093,10-03-2023,17:11:16,124,124,Spaghetti,Italian,14.5
9348,4093,10-03-2023,17:11:16,119,119,Chicken Torta,Mexican,11.95
9349,4093,10-03-2023,17:11:16,122,122,Chips & Salsa,Mexican,7
9350,4094,10-03-2023,17:13:54,107,107,Orange Chicken,Asian,16.5
9351,4095,10-03-2023,17:22:03,128,128,Cheese Lasagna,Italian,15.5
9352,4096,10-03-2023,17:44:06,123,123,Chips & Guacamole,Mexican,9
9353,4097,10-03-2023,17:57:38,104,104,Veggie Burger,American,10.5
9354,4097,10-03-2023,17:57:38,109,109,Korean Beef Bowl,Asian,17.95
9355,4097,10-03-2023,17:57:38,129,129,Mushroom Ravioli,Italian,15.5
9356,4097,10-03-2023,17:57:38,112,112,Salmon Roll,Asian,14.95
9357,4098,10-03-2023,18:20:47,109,109,Korean Beef Bowl,Asian,17.95
9358,4098,10-03-2023,18:20:47,122,122,Chips & Salsa,Mexican,7
9359,4099,10-03-2023,18:21:25,115,115,Chicken Tacos,Mexican,11.95
9360,4099,10-03-2023,18:21:25,126,126,Fettuccine Alfredo,Italian,14.5
9361,4100,10-03-2023,18:30:06,109,109,Korean Beef Bowl,Asian,17.95
9362,4101,10-03-2023,18:42:29,110,110,Pork Ramen,Asian,17.95
9363,4102,10-03-2023,18:45:32,107,107,Orange Chicken,Asian,16.5
9364,4102,10-03-2023,18:45:32,104,104,Veggie Burger,American,10.5
9365,4103,10-03-2023,19:10:04,107,107,Orange Chicken,Asian,16.5
9366,4103,10-03-2023,19:10:04,113,113,Edamame,Asian,5
9367,4103,10-03-2023,19:10:04,120,120,Steak Torta,Mexican,13.95
9368,4103,10-03-2023,19:10:04,122,122,Chips & Salsa,Mexican,7
9369,4104,10-03-2023,19:14:28,105,105,Mac & Cheese,American,7
9370,4105,10-03-2023,19:30:41,101,101,Hamburger,American,12.95
9371,4105,10-03-2023,19:30:41,110,110,Pork Ramen,Asian,17.95
9372,4105,10-03-2023,19:30:41,129,129,Mushroom Ravioli,Italian,15.5
9373,4105,10-03-2023,19:30:41,132,132,Eggplant Parmesan,Italian,16.95
9374,4106,10-03-2023,20:08:25,107,107,Orange Chicken,Asian,16.5
9375,4106,10-03-2023,20:08:25,111,111,California Roll,Asian,11.95
9376,4107,10-03-2023,20:17:32,117,117,Chicken Burrito,Mexican,12.95
9377,4107,10-03-2023,20:17:32,112,112,Salmon Roll,Asian,14.95
9378,4108,10-03-2023,20:20:38,101,101,Hamburger,American,12.95
9379,4108,10-03-2023,20:20:38,125,125,Spaghetti & Meatballs,Italian,17.95
9380,4108,10-03-2023,20:20:38,129,129,Mushroom Ravioli,Italian,15.5
9381,4108,10-03-2023,20:20:38,122,122,Chips & Salsa,Mexican,7
9382,4109,10-03-2023,20:45:34,102,102,Cheeseburger,American,13.95
9383,4109,10-03-2023,20:45:34,110,110,Pork Ramen,Asian,17.95
9384,4109,10-03-2023,20:45:34,127,127,Meat Lasagna,Italian,17.95
9385,4109,10-03-2023,20:45:34,120,120,Steak Torta,Mexican,13.95
9386,4110,10-03-2023,20:55:20,125,125,Spaghetti & Meatballs,Italian,17.95
9387,4110,10-03-2023,20:55:20,110,110,Pork Ramen,Asian,17.95
9388,4110,10-03-2023,20:55:20,117,117,Chicken Burrito,Mexican,12.95
9389,4110,10-03-2023,20:55:20,106,106,French Fries,American,7
9390,4111,10-03-2023,21:05:08,125,125,Spaghetti & Meatballs,Italian,17.95
9391,4111,10-03-2023,21:05:08,126,126,Fettuccine Alfredo,Italian,14.5
9392,4112,10-03-2023,21:23:19,107,107,Orange Chicken,Asian,16.5
9393,4112,10-03-2023,21:23:19,104,104,Veggie Burger,American,10.5
9394,4112,10-03-2023,21:23:19,106,106,French Fries,American,7
9395,4113,10-03-2023,22:13:47,122,122,Chips & Salsa,Mexican,7
9396,4114,10-03-2023,22:18:08,120,120,Steak Torta,Mexican,13.95
9397,4115,11-03-2023,12:01:41,132,132,Eggplant Parmesan,Italian,16.95
9398,4116,11-03-2023,12:02:01,106,106,French Fries,American,7
9399,4117,11-03-2023,12:06:00,105,105,Mac & Cheese,American,7
9400,4118,11-03-2023,12:10:49,118,118,Steak Burrito,Mexican,14.95
9401,4119,11-03-2023,12:17:41,111,111,California Roll,Asian,11.95
9402,4120,11-03-2023,12:31:01,111,111,California Roll,Asian,11.95
9403,4120,11-03-2023,12:31:01,112,112,Salmon Roll,Asian,14.95
9404,4121,11-03-2023,12:37:36,115,115,Chicken Tacos,Mexican,11.95
9405,4121,11-03-2023,12:37:36,124,124,Spaghetti,Italian,14.5
9406,4121,11-03-2023,12:37:36,109,109,Korean Beef Bowl,Asian,17.95
9407,4121,11-03-2023,12:37:36,127,127,Meat Lasagna,Italian,17.95
9408,4122,11-03-2023,12:44:34,128,128,Cheese Lasagna,Italian,15.5
9409,4122,11-03-2023,12:44:34,105,105,Mac & Cheese,American,7
9410,4122,11-03-2023,12:44:34,132,132,Eggplant Parmesan,Italian,16.95
9411,4123,11-03-2023,12:53:38,107,107,Orange Chicken,Asian,16.5
9412,4123,11-03-2023,12:53:38,116,116,Steak Tacos,Mexican,13.95
9413,4123,11-03-2023,12:53:38,102,102,Cheeseburger,American,13.95
9414,4123,11-03-2023,12:53:38,103,103,Hot Dog,American,9
9415,4123,11-03-2023,12:53:38,124,124,Spaghetti,Italian,14.5
9416,4123,11-03-2023,12:53:38,126,126,Fettuccine Alfredo,Italian,14.5
9417,4123,11-03-2023,12:53:38,109,109,Korean Beef Bowl,Asian,17.95
9418,4123,11-03-2023,12:53:38,117,117,Chicken Burrito,Mexican,12.95
9419,4123,11-03-2023,12:53:38,129,129,Mushroom Ravioli,Italian,15.5
9420,4123,11-03-2023,12:53:38,106,106,French Fries,American,7
9421,4123,11-03-2023,12:53:38,114,114,Potstickers,Asian,9
9422,4124,11-03-2023,12:54:05,124,124,Spaghetti,Italian,14.5
9423,4124,11-03-2023,12:54:05,113,113,Edamame,Asian,5
9424,4124,11-03-2023,12:54:05,131,131,Chicken Parmesan,Italian,17.95
9425,4124,11-03-2023,12:54:05,106,106,French Fries,American,7
9426,4125,11-03-2023,13:00:09,101,101,Hamburger,American,12.95
9427,4126,11-03-2023,13:07:26,120,120,Steak Torta,Mexican,13.95
9428,4127,11-03-2023,13:09:51,106,106,French Fries,American,7
9429,4128,11-03-2023,13:20:46,105,105,Mac & Cheese,American,7
9430,4129,11-03-2023,13:21:18,124,124,Spaghetti,Italian,14.5
9431,4130,11-03-2023,13:22:05,116,116,Steak Tacos,Mexican,13.95
9432,4130,11-03-2023,13:22:05,102,102,Cheeseburger,American,13.95
9433,4130,11-03-2023,13:22:05,105,105,Mac & Cheese,American,7
9434,4131,11-03-2023,13:45:13,101,101,Hamburger,American,12.95
9435,4131,11-03-2023,13:45:13,101,101,Hamburger,American,12.95
9436,4131,11-03-2023,13:45:13,108,108,Tofu Pad Thai,Asian,14.5
9437,4131,11-03-2023,13:45:13,128,128,Cheese Lasagna,Italian,15.5
9438,4131,11-03-2023,13:45:13,129,129,Mushroom Ravioli,Italian,15.5
9439,4131,11-03-2023,13:45:13,113,113,Edamame,Asian,5
9440,4131,11-03-2023,13:45:13,132,132,Eggplant Parmesan,Italian,16.95
9441,4132,11-03-2023,13:49:46,126,126,Fettuccine Alfredo,Italian,14.5
9442,4132,11-03-2023,13:49:46,129,129,Mushroom Ravioli,Italian,15.5
9443,4132,11-03-2023,13:49:46,105,105,Mac & Cheese,American,7
9444,4132,11-03-2023,13:49:46,123,123,Chips & Guacamole,Mexican,9
9445,4133,11-03-2023,14:05:09,105,105,Mac & Cheese,American,7
9446,4134,11-03-2023,14:23:53,125,125,Spaghetti & Meatballs,Italian,17.95
9447,4134,11-03-2023,14:23:53,110,110,Pork Ramen,Asian,17.95
9448,4135,11-03-2023,14:25:34,102,102,Cheeseburger,American,13.95
9449,4135,11-03-2023,14:25:34,106,106,French Fries,American,7
9450,4136,11-03-2023,14:33:24,108,108,Tofu Pad Thai,Asian,14.5
9451,4136,11-03-2023,14:33:24,119,119,Chicken Torta,Mexican,11.95
9452,4136,11-03-2023,14:33:24,120,120,Steak Torta,Mexican,13.95
9453,4136,11-03-2023,14:33:24,NULL,NULL,NULL,NULL,NULL
9454,4136,11-03-2023,14:33:24,132,132,Eggplant Parmesan,Italian,16.95
9455,4137,11-03-2023,14:33:39,131,131,Chicken Parmesan,Italian,17.95
9456,4138,11-03-2023,14:39:14,112,112,Salmon Roll,Asian,14.95
9457,4138,11-03-2023,14:39:14,130,130,Shrimp Scampi,Italian,19.95
9458,4139,11-03-2023,14:39:27,125,125,Spaghetti & Meatballs,Italian,17.95
9459,4140,11-03-2023,15:01:55,113,113,Edamame,Asian,5
9460,4141,11-03-2023,15:22:38,117,117,Chicken Burrito,Mexican,12.95
9461,4142,11-03-2023,15:36:22,119,119,Chicken Torta,Mexican,11.95
9462,4142,11-03-2023,15:36:22,123,123,Chips & Guacamole,Mexican,9
9463,4143,11-03-2023,15:39:09,106,106,French Fries,American,7
9464,4144,11-03-2023,16:20:07,107,107,Orange Chicken,Asian,16.5
9465,4144,11-03-2023,16:20:07,NULL,NULL,NULL,NULL,NULL
9466,4145,11-03-2023,16:23:58,129,129,Mushroom Ravioli,Italian,15.5
9467,4145,11-03-2023,16:23:58,121,121,Cheese Quesadillas,Mexican,10.5
9468,4145,11-03-2023,16:23:58,131,131,Chicken Parmesan,Italian,17.95
9469,4145,11-03-2023,16:23:58,106,106,French Fries,American,7
9470,4146,11-03-2023,16:25:58,129,129,Mushroom Ravioli,Italian,15.5
9471,4147,11-03-2023,16:37:46,110,110,Pork Ramen,Asian,17.95
9472,4147,11-03-2023,16:37:46,118,118,Steak Burrito,Mexican,14.95
9473,4147,11-03-2023,16:37:46,122,122,Chips & Salsa,Mexican,7
9474,4148,11-03-2023,16:40:21,106,106,French Fries,American,7
9475,4149,11-03-2023,16:43:33,102,102,Cheeseburger,American,13.95
9476,4149,11-03-2023,16:43:33,124,124,Spaghetti,Italian,14.5
9477,4150,11-03-2023,16:45:38,115,115,Chicken Tacos,Mexican,11.95
9478,4150,11-03-2023,16:45:38,128,128,Cheese Lasagna,Italian,15.5
9479,4150,11-03-2023,16:45:38,120,120,Steak Torta,Mexican,13.95
9480,4150,11-03-2023,16:45:38,122,122,Chips & Salsa,Mexican,7
9481,4151,11-03-2023,16:49:53,121,121,Cheese Quesadillas,Mexican,10.5
9482,4151,11-03-2023,16:49:53,131,131,Chicken Parmesan,Italian,17.95
9483,4152,11-03-2023,16:51:16,109,109,Korean Beef Bowl,Asian,17.95
9484,4152,11-03-2023,16:51:16,127,127,Meat Lasagna,Italian,17.95
9485,4153,11-03-2023,17:08:05,105,105,Mac & Cheese,American,7
9486,4153,11-03-2023,17:08:05,106,106,French Fries,American,7
9487,4154,11-03-2023,17:11:37,103,103,Hot Dog,American,9
9488,4155,11-03-2023,17:12:58,124,124,Spaghetti,Italian,14.5
9489,4155,11-03-2023,17:12:58,109,109,Korean Beef Bowl,Asian,17.95
9490,4155,11-03-2023,17:12:58,105,105,Mac & Cheese,American,7
9491,4156,11-03-2023,17:18:27,102,102,Cheeseburger,American,13.95
9492,4157,11-03-2023,17:29:31,109,109,Korean Beef Bowl,Asian,17.95
9493,4158,11-03-2023,17:33:30,116,116,Steak Tacos,Mexican,13.95
9494,4158,11-03-2023,17:33:30,129,129,Mushroom Ravioli,Italian,15.5
9495,4159,11-03-2023,17:37:24,132,132,Eggplant Parmesan,Italian,16.95
9496,4160,11-03-2023,18:17:39,105,105,Mac & Cheese,American,7
9497,4160,11-03-2023,18:17:39,106,106,French Fries,American,7
9498,4161,11-03-2023,18:24:12,102,102,Cheeseburger,American,13.95
9499,4161,11-03-2023,18:24:12,124,124,Spaghetti,Italian,14.5
9500,4161,11-03-2023,18:24:12,130,130,Shrimp Scampi,Italian,19.95
9501,4162,11-03-2023,18:27:59,107,107,Orange Chicken,Asian,16.5
9502,4162,11-03-2023,18:27:59,125,125,Spaghetti & Meatballs,Italian,17.95
9503,4162,11-03-2023,18:27:59,113,113,Edamame,Asian,5
9504,4163,11-03-2023,18:28:15,108,108,Tofu Pad Thai,Asian,14.5
9505,4164,11-03-2023,18:33:24,125,125,Spaghetti & Meatballs,Italian,17.95
9506,4165,11-03-2023,18:39:21,118,118,Steak Burrito,Mexican,14.95
